takeoffdate	landingdate	airlineMarketing	airlineOperator	airlineOwner	airportOrg	orgLAT	orgLON	airportDst	desLAT	desLON	ACtype	takeOffTime	landingTime	durationH	takeOffMinute	landingMinute		
01/01/2016 10:40	01/01/2016 18:25	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	LONDON  Gatwick Airport	51.15	-0.176	388	10:40:00	18:25:00	7:45:00	640	1105		
01/01/2016 10:45	02/01/2016 01:20	Emirates Airline	Emirates Airline	Emirates Airline	SYDNEY - KINGSFORD SMITH Airport	-33.94	151.179	DUBAI INTERNATIONAL	25.253	55.364	388	10:45:00	25:20:00	14:35:00	645	1520		
01/01/2016 10:45	02/01/2016 01:20	Emirates Airline	Emirates Airline	Emirates Airline	 Brisbane Airport	-27.391	153.123	DUBAI INTERNATIONAL	25.253	55.364	388	10:45:00	25:20:00	14:35:00	645	1520		
01/01/2016 10:50	01/01/2016 18:30	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	PARIS CHARLES DE GAULLE APT	49.005	2.555	388	10:50:00	18:30:00	7:40:00	650	1110		
01/01/2016 10:50	01/01/2016 12:45	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	KUWAIT	29.217	47.967	388	10:50:00	12:45:00	1:55:00	650	765		
01/01/2016 10:50	02/01/2016 01:30	Etihad Airways	Etihad Airways	Etihad Airways	SYDNEY - KINGSFORD SMITH Airport	-33.94	151.179	 Abu Dhabi International Airport	24.446	54.646	388	10:50:00	25:30:00	14:40:00	650	1530		
01/01/2016 10:50	01/01/2016 21:50	Korean Air	Korean Air	Korean Air	SEOUL INCHEON INTERNATIONAL AIRPORT	37.467	126.45	Los Angeles International Airport	33.941	-118.409	388	10:50:00	21:50:00	11:00:00	650	1310		
01/01/2016 10:50	01/01/2016 23:30	Malaysia Airlines Berhad	Malaysia Airlines Berhad	Malaysia Airlines Berhad	LONDON HEATHROW Airport	51.467	-0.45	 Kuala Lumpur International Airport	2.733	101.7	380	10:50:00	23:30:00	12:40:00	650	1410		
01/01/2016 10:55	01/01/2016 23:50	Singapore Airlines	Singapore Airlines	Singapore Airlines	LONDON HEATHROW Airport	51.467	-0.45	SINGAPORE CHANGI APT	1.363	103.992	388	10:55:00	23:50:00	12:55:00	655	1430		
01/01/2016 10:55	01/01/2016 16:15	Singapore Airlines	Singapore Airlines	Singapore Airlines	SINGAPORE CHANGI APT	1.363	103.992	MUMBAI	19.091	72.86725749	388	10:55:00	16:15:00	5:20:00	655	975		
01/01/2016 11:00	02/01/2016 01:40	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	NEW YORK J F KENNEDY INTERNATIONAL APT	40.641	-73.778	388	11:00:00	25:40:00	14:40:00	660	1540		
01/01/2016 11:15	01/01/2016 19:40	British Airways	British Airways	British Airways	LONDON HEATHROW Airport	51.467	-0.45	WASHINGTON DULLES INTERNATIONAL APT	38.953	-77.456	388	11:15:00	19:40:00	8:25:00	675	1180		
01/01/2016 11:20	01/01/2016 17:10	Asiana Airlines	Asiana Airlines	Asiana Airlines	SEOUL INCHEON INTERNATIONAL AIRPORT	37.467	126.45	BANGKOK SUVARNABHUMI INTERNATIONAL APT	13.692	100.75	388	11:20:00	17:10:00	5:50:00	680	1030		
01/01/2016 11:25	02/01/2016 01:30	Emirates Airline	Emirates Airline	Emirates Airline	 Melbourne Airport	-37.665	144.84	DUBAI INTERNATIONAL	25.253	55.364	388	11:25:00	25:30:00	14:05:00	685	1530		
01/01/2016 11:30	01/01/2016 18:45	Qatar Airways	Qatar Airways	Qatar Airways	DOHA	25.269	51.613	PARIS CHARLES DE GAULLE APT	49.005	2.555	388	11:30:00	18:45:00	7:15:00	690	1125		
01/01/2016 11:30	01/01/2016 23:00	Thai Airways International	Thai Airways International	Thai Airways International	PARIS CHARLES DE GAULLE APT	49.005	2.555	BANGKOK SUVARNABHUMI INTERNATIONAL APT	13.692	100.75	380	11:30:00	23:00:00	11:30:00	690	1380		
01/01/2016 11:45	01/01/2016 18:50	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	ZURICH AIRPORT	47.461	8.55	388	11:45:00	18:50:00	7:05:00	705	1130		
01/01/2016 11:45	01/01/2016 21:10	Qantas	Qantas	Qantas	HONG KONG INTERNATIONAL APT	22.296	113.897	SYDNEY - KINGSFORD SMITH Airport	-33.94	151.179	388	11:45:00	21:10:00	9:25:00	705	1270		
01/01/2016 11:50	01/01/2016 23:15	Thai Airways International	Thai Airways International	Thai Airways International	LONDON HEATHROW Airport	51.467	-0.45	BANGKOK SUVARNABHUMI INTERNATIONAL APT	13.692	100.75	380	11:50:00	23:15:00	11:25:00	710	1395		
01/01/2016 12:00	01/01/2016 18:40	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	MUNICH INTERNATIONAL AIRPORT	48.35	11.783	388	12:00:00	18:40:00	6:40:00	720	1120		
01/01/2016 12:05	01/01/2016 19:15	Qantas	Qantas	Qantas	LONDON HEATHROW Airport	51.467	-0.45	DUBAI INTERNATIONAL	25.253	55.364	388	12:05:00	19:15:00	7:10:00	725	1155		
01/01/2016 12:10	01/01/2016 20:00	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	LONDON HEATHROW Airport	51.467	-0.45	388	12:10:00	20:00:00	7:50:00	730	1200		
01/01/2016 12:10	01/01/2016 15:20	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	JEDDAH	21.667	39.15	388	12:10:00	15:20:00	3:10:00	730	920		
01/01/2016 12:15	01/01/2016 18:55	Emirates Airline	Emirates Airline	Emirates Airline	MAURITIUS	-20.431	57.68265668	DUBAI INTERNATIONAL	25.253	55.364	388	12:15:00	18:55:00	6:40:00	735	1135		
01/01/2016 12:25	02/01/2016 02:30	Qantas	Qantas	Qantas	 Melbourne Airport	-37.665	144.84	DUBAI INTERNATIONAL	25.253	55.364	388	12:25:00	26:30:00	14:05:00	745	1590		
01/01/2016 12:30	01/01/2016 20:00	Lufthansa	Lufthansa	Lufthansa	FRANKFURT INTERNATIONAL Airport	50.036	8.57	DELHI	28.55	77.1	388	12:30:00	20:00:00	7:30:00	750	1200		
01/01/2016 12:40	01/01/2016 20:40	Singapore Airlines	Singapore Airlines	Singapore Airlines	SINGAPORE CHANGI APT	1.363	103.992	SYDNEY - KINGSFORD SMITH Airport	-33.94	151.179	388	12:40:00	20:40:00	8:00:00	760	1240		
01/01/2016 12:45	01/01/2016 19:05	Air France	Air France	Air France	PARIS CHARLES DE GAULLE APT	49.005	2.555	ABIDJAN -  Felix Houphouet Boigny Airport	5.265	-3.924	388	12:45:00	19:05:00	6:20:00	765	1145		
01/01/2016 12:45	01/01/2016 23:20	Thai Airways International	Thai Airways International	Thai Airways International	FRANKFURT INTERNATIONAL Airport	50.036	8.57	BANGKOK SUVARNABHUMI INTERNATIONAL APT	13.692	100.75	380	12:45:00	23:20:00	10:35:00	765	1400		
01/01/2016 12:50	01/01/2016 22:55	Air France	Air France	Air France	PARIS CHARLES DE GAULLE APT	49.005	2.555	MIAMI INTERNATIONAL APT	25.796	-80.287	388	12:50:00	22:55:00	10:05:00	770	1375		
01/01/2016 12:50	01/01/2016 22:45	Singapore Airlines	Singapore Airlines	Singapore Airlines	SINGAPORE CHANGI APT	1.363	103.992	AUCKLAND INTERNATIONAL APT	-37.01	174.786	388	12:50:00	22:45:00	9:55:00	770	1365		
01/01/2016 12:55	01/01/2016 21:25	Air France	Air France	Air France	PARIS CHARLES DE GAULLE APT	49.005	2.555	NEW YORK J F KENNEDY INTERNATIONAL APT	40.641	-73.778	388	12:55:00	21:25:00	8:30:00	775	1285		
01/01/2016 13:00	01/01/2016 22:25	China Southern Airlines	China Southern Airlines	China Southern Airlines	Guangzhou Baiyun International Airport	23.402	113.309	SYDNEY - KINGSFORD SMITH Airport	-33.94	151.179	380	13:00:00	22:25:00	9:25:00	780	1345		
01/01/2016 13:00	01/01/2016 21:00	Emirates Airline	Emirates Airline	Emirates Airline	SINGAPORE CHANGI APT	1.363	103.992	DUBAI INTERNATIONAL	25.253	55.364	388	13:00:00	21:00:00	8:00:00	780	1260		
01/01/2016 13:10	01/01/2016 20:25	Emirates Airline	Emirates Airline	Emirates Airline	 Manchester Airport	53.34	-2.295	DUBAI INTERNATIONAL	25.253	55.364	388	13:10:00	20:25:00	7:15:00	790	1225		
01/01/2016 13:15	01/01/2016 16:15	Emirates Airline	Emirates Airline	Emirates Airline	HONG KONG INTERNATIONAL APT	22.296	113.897	BANGKOK SUVARNABHUMI INTERNATIONAL APT	13.692	100.75	388	13:15:00	16:15:00	3:00:00	795	975		
01/01/2016 13:20	01/01/2016 19:45	Emirates Airline	Emirates Airline	Emirates Airline	COPENHAGEN KASTRUP Airport	55.618	12.653	DUBAI INTERNATIONAL	25.253	55.364	388	13:20:00	19:45:00	6:25:00	800	1185		
01/01/2016 13:25	01/01/2016 20:15	Emirates Airline	Emirates Airline	Emirates Airline	PARIS CHARLES DE GAULLE APT	49.005	2.555	DUBAI INTERNATIONAL	25.253	55.364	388	13:25:00	20:15:00	6:50:00	805	1215		
01/01/2016 13:25	01/01/2016 20:35	Emirates Airline	Emirates Airline	Emirates Airline	MADRID BARAJAS APT	40.483	-3.567	DUBAI INTERNATIONAL	25.253	55.364	388	13:25:00	20:35:00	7:10:00	805	1235		
01/01/2016 13:30	02/01/2016 02:10	China Southern Airlines	China Southern Airlines	China Southern Airlines	Guangzhou Baiyun International Airport	23.402	113.309	Los Angeles International Airport	33.941	-118.409	380	13:30:00	26:10:00	12:40:00	810	1570		
01/01/2016 13:30	01/01/2016 19:25	Emirates Airline	Emirates Airline	Emirates Airline	MUNICH INTERNATIONAL AIRPORT	48.35	11.783	DUBAI INTERNATIONAL	25.253	55.364	388	13:30:00	19:25:00	5:55:00	810	1165		
01/01/2016 13:30	01/01/2016 19:45	Emirates Airline	Emirates Airline	Emirates Airline	FRANKFURT INTERNATIONAL Airport	50.036	8.57	DUBAI INTERNATIONAL	25.253	55.364	388	13:30:00	19:45:00	6:15:00	810	1185		
01/01/2016 13:30	01/01/2016 18:55	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	MOSCOW DOMODEDOVO APT	55.4	37.9	388	13:30:00	18:55:00	5:25:00	810	1135		
01/01/2016 13:30	01/01/2016 20:15	Emirates Airline	Emirates Airline	Emirates Airline	AMSTERDAM	52.3	4.75	DUBAI INTERNATIONAL	25.253	55.364	388	13:30:00	20:15:00	6:45:00	810	1215		
01/01/2016 13:35	01/01/2016 20:35	Emirates Airline	Emirates Airline	Emirates Airline	LONDON HEATHROW Airport	51.467	-0.45	DUBAI INTERNATIONAL	25.253	55.364	388	13:35:00	20:35:00	7:00:00	815	1235		
01/01/2016 13:35	01/01/2016 20:50	Emirates Airline	Emirates Airline	Emirates Airline	BANGKOK SUVARNABHUMI INTERNATIONAL APT	13.692	100.75	DUBAI INTERNATIONAL	25.253	55.364	388	13:35:00	20:50:00	7:15:00	815	1250		
01/01/2016 13:35	01/01/2016 20:35	Emirates Airline	Emirates Airline	Emirates Airline	LONDON  Gatwick Airport	51.15	-0.176	DUBAI INTERNATIONAL	25.253	55.364	388	13:35:00	20:35:00	7:00:00	815	1235		
01/01/2016 13:35	01/01/2016 19:45	Emirates Airline	Emirates Airline	Emirates Airline	ZURICH AIRPORT	47.461	8.55	DUBAI INTERNATIONAL	25.253	55.364	388	13:35:00	19:45:00	6:10:00	815	1185		
01/01/2016 13:40	01/01/2016 19:25	Emirates Airline	Emirates Airline	Emirates Airline	ROME FIUMICINO APT	41.798	12.247	DUBAI INTERNATIONAL	25.253	55.364	388	13:40:00	19:25:00	5:45:00	820	1165		
01/01/2016 13:40	01/01/2016 20:15	Emirates Airline	Emirates Airline	Emirates Airline	DUSSELDORF INTERNATIONAL AIRPORT	51.283	6.767	DUBAI INTERNATIONAL	25.253	55.364	388	13:40:00	20:15:00	6:35:00	820	1215		
01/01/2016 13:45	01/01/2016 20:55	Qatar Airways	Qatar Airways	Qatar Airways	BANGKOK SUVARNABHUMI INTERNATIONAL APT	13.692	100.75	DOHA	25.269	51.613	388	13:45:00	20:55:00	7:10:00	825	1255		
01/01/2016 13:50	01/01/2016 23:45	British Airways	British Airways	British Airways	LONDON HEATHROW Airport	51.467	-0.45	MIAMI INTERNATIONAL APT	25.796	-80.287	388	13:50:00	23:45:00	9:55:00	830	1425		
01/01/2016 13:50	01/01/2016 20:35	Emirates Airline	Emirates Airline	Emirates Airline	BARCELONA APT	41.296	2.081	DUBAI INTERNATIONAL	25.253	55.364	388	13:50:00	20:35:00	6:45:00	830	1235		
01/01/2016 14:00	01/01/2016 20:25	Qatar Airways	Qatar Airways	Qatar Airways	PARIS CHARLES DE GAULLE APT	49.005	2.555	DOHA	25.269	51.613	388	14:00:00	20:25:00	6:25:00	840	1225		
01/01/2016 14:05	02/01/2016 01:25	Emirates Airline	Emirates Airline	Emirates Airline	 Perth Airport	-31.933	115.967	DUBAI INTERNATIONAL	25.253	55.364	388	14:05:00	25:25:00	11:20:00	845	1525		
01/01/2016 14:05	01/01/2016 21:20	Etihad Airways	Etihad Airways	Etihad Airways	LONDON HEATHROW Airport	51.467	-0.45	 Abu Dhabi International Airport	24.446	54.646	388	14:05:00	21:20:00	7:15:00	845	1280		
01/01/2016 14:15	01/01/2016 20:59	Qatar Airways	Qatar Airways	Qatar Airways	LONDON HEATHROW Airport	51.467	-0.45	DOHA	25.269	51.613	388	14:15:00	20:59:00	6:44:00	855	1259		
01/01/2016 14:40	02/01/2016 00:00	Emirates Airline	Emirates Airline	Emirates Airline	MILAN MALPENSA APT	45.63	8.726	NEW YORK J F KENNEDY INTERNATIONAL APT	40.641	-73.778	388	14:40:00	24:00:00	9:20:00	880	1440		
01/01/2016 14:45	01/01/2016 16:30	Emirates Airline	Emirates Airline	Emirates Airline	KUWAIT	29.217	47.967	DUBAI INTERNATIONAL	25.253	55.364	388	14:45:00	16:30:00	1:45:00	885	990		
01/01/2016 14:50	02/01/2016 01:00	Emirates Airline	Emirates Airline	Emirates Airline	SEOUL INCHEON INTERNATIONAL AIRPORT	37.467	126.45	DUBAI INTERNATIONAL	25.253	55.364	388	14:50:00	25:00:00	10:10:00	890	1500		
01/01/2016 15:00	02/01/2016 01:15	Emirates Airline	Emirates Airline	Emirates Airline	Shanghai Pudong International Airport	31.133	121.8	DUBAI INTERNATIONAL	25.253	55.364	388	15:00:00	25:15:00	10:15:00	900	1515		
01/01/2016 15:05	01/01/2016 23:45	Emirates Airline	Emirates Airline	Emirates Airline	 Beijing Capital International Airport	40.066	116.609	DUBAI INTERNATIONAL	25.253	55.364	388	15:05:00	23:45:00	8:40:00	905	1425		
01/01/2016 15:20	02/01/2016 05:15	British Airways	British Airways	British Airways	SINGAPORE CHANGI APT	1.363	103.992	LONDON HEATHROW Airport	51.467	-0.45	388	15:20:00	29:15:00	13:55:00	920	1755		
01/01/2016 15:25	02/01/2016 02:40	British Airways	British Airways	British Airways	LONDON HEATHROW Airport	51.467	-0.45	Los Angeles International Airport	33.941	-118.409	388	15:25:00	26:40:00	11:15:00	925	1600		
01/01/2016 15:30	02/01/2016 04:50	British Airways	British Airways	British Airways	HONG KONG INTERNATIONAL APT	22.296	113.897	LONDON HEATHROW Airport	51.467	-0.45	388	15:30:00	28:50:00	13:20:00	930	1730		
01/01/2016 15:30	02/01/2016 05:35	Malaysia Airlines Berhad	Malaysia Airlines Berhad	Malaysia Airlines Berhad	 Kuala Lumpur International Airport	2.733	101.7	LONDON HEATHROW Airport	51.467	-0.45	380	15:30:00	29:35:00	14:05:00	930	1775		
01/01/2016 15:40	02/01/2016 04:10	Emirates Airline	Emirates Airline	Emirates Airline	NEW YORK J F KENNEDY INTERNATIONAL APT	40.641	-73.778	DUBAI INTERNATIONAL	25.253	55.364	388	15:40:00	28:10:00	12:30:00	940	1690		
01/01/2016 15:45	02/01/2016 05:55	Singapore Airlines	Singapore Airlines	Singapore Airlines	SINGAPORE CHANGI APT	1.363	103.992	LONDON HEATHROW Airport	51.467	-0.45	388	15:45:00	29:55:00	14:10:00	945	1795		
01/01/2016 15:55	02/01/2016 05:00	Lufthansa	Lufthansa	Lufthansa	SINGAPORE CHANGI APT	1.363	103.992	FRANKFURT INTERNATIONAL Airport	50.036	8.57	388	15:55:00	29:00:00	13:05:00	955	1740		
01/01/2016 15:55	02/01/2016 05:20	Singapore Airlines	Singapore Airlines	Singapore Airlines	SINGAPORE CHANGI APT	1.363	103.992	FRANKFURT INTERNATIONAL Airport	50.036	8.57	388	15:55:00	29:20:00	13:25:00	955	1760		
01/01/2016 16:05	01/01/2016 21:40	Singapore Airlines	Singapore Airlines	Singapore Airlines	DELHI	28.55	77.1	SINGAPORE CHANGI APT	1.363	103.992	388	16:05:00	21:40:00	5:35:00	965	1300		
01/01/2016 16:10	02/01/2016 04:50	Air France	Air France	Air France	Shanghai Pudong International Airport	31.133	121.8	PARIS CHARLES DE GAULLE APT	49.005	2.555	388	16:10:00	28:50:00	12:40:00	970	1730		
01/01/2016 16:10	02/01/2016 06:10	Singapore Airlines	Singapore Airlines	Singapore Airlines	SINGAPORE CHANGI APT	1.363	103.992	PARIS CHARLES DE GAULLE APT	49.005	2.555	388	16:10:00	30:10:00	14:00:00	970	1810		
01/01/2016 16:15	01/01/2016 23:00	Emirates Airline	Emirates Airline	Emirates Airline	LONDON HEATHROW Airport	51.467	-0.45	DUBAI INTERNATIONAL	25.253	55.364	388	16:15:00	23:00:00	6:45:00	975	1380		
01/01/2016 16:35	02/01/2016 01:35	Emirates Airline	Emirates Airline	Emirates Airline	HONG KONG INTERNATIONAL APT	22.296	113.897	DUBAI INTERNATIONAL	25.253	55.364	388	16:35:00	25:35:00	9:00:00	995	1535		
01/01/2016 16:40	02/01/2016 04:50	Thai Airways International	Thai Airways International	Thai Airways International	BANGKOK SUVARNABHUMI INTERNATIONAL APT	13.692	100.75	FRANKFURT INTERNATIONAL Airport	50.036	8.57	380	16:40:00	28:50:00	12:10:00	1000	1730		
01/01/2016 16:55	02/01/2016 08:15	Korean Air	Korean Air	Korean Air	 Hartsfield-Jackson Atlanta International Airport	33.641144	-84.435523	SEOUL INCHEON INTERNATIONAL AIRPORT	37.467	126.45	388	16:55:00	32:15:00	15:20:00	1015	1935		
01/01/2016 16:55	02/01/2016 03:35	Lufthansa	Lufthansa	Lufthansa	FRANKFURT INTERNATIONAL Airport	50.036	8.57	Shanghai Pudong International Airport	31.133	121.8	388	16:55:00	27:35:00	10:40:00	1015	1655		
01/01/2016 17:00	02/01/2016 07:25	Korean Air	Korean Air	Korean Air	NEW YORK J F KENNEDY INTERNATIONAL APT	40.641	-73.778	SEOUL INCHEON INTERNATIONAL AIRPORT	37.467	126.45	388	17:00:00	31:25:00	14:25:00	1020	1885		
01/01/2016 17:05	02/01/2016 05:50	Thai Airways International	Thai Airways International	Thai Airways International	BANGKOK SUVARNABHUMI INTERNATIONAL APT	13.692	100.75	PARIS CHARLES DE GAULLE APT	49.005	2.555	380	17:05:00	29:50:00	12:45:00	1025	1790		
01/01/2016 17:10	02/01/2016 00:30	Emirates Airline	Emirates Airline	Emirates Airline	 Kuala Lumpur International Airport	2.733	101.7	DUBAI INTERNATIONAL	25.253	55.364	388	17:10:00	24:30:00	7:20:00	1030	1470		
01/01/2016 17:15	02/01/2016 06:20	Thai Airways International	Thai Airways International	Thai Airways International	BANGKOK SUVARNABHUMI INTERNATIONAL APT	13.692	100.75	LONDON HEATHROW Airport	51.467	-0.45	380	17:15:00	30:20:00	13:05:00	1035	1820		
01/01/2016 17:20	01/01/2016 20:25	Emirates Airline	Emirates Airline	Emirates Airline	JEDDAH	21.667	39.15	DUBAI INTERNATIONAL	25.253	55.364	388	17:20:00	20:25:00	3:05:00	1040	1225		
01/01/2016 17:25	02/01/2016 07:55	Emirates Airline	Emirates Airline	Emirates Airline	DALLAS/FORT WORTH INTL APT	32.899	-97.04	DUBAI INTERNATIONAL	25.253	55.364	388	17:25:00	31:55:00	14:30:00	1045	1915		
01/01/2016 17:30	01/01/2016 23:45	Singapore Airlines	Singapore Airlines	Singapore Airlines	SINGAPORE CHANGI APT	1.363	103.992	OSAKA KANSAI INTERNATIONAL AIRPORT	34.428	135.239	388	17:30:00	23:45:00	6:15:00	1050	1425		
01/01/2016 17:30	02/01/2016 06:50	Singapore Airlines	Singapore Airlines	Singapore Airlines	SINGAPORE CHANGI APT	1.363	103.992	ZURICH AIRPORT	47.461	8.55	388	17:30:00	30:50:00	13:20:00	1050	1850		
01/01/2016 17:45	01/01/2016 23:55	Qatar Airways	Qatar Airways	Qatar Airways	DOHA	25.269	51.613	BANGKOK SUVARNABHUMI INTERNATIONAL APT	13.692	100.75	388	17:45:00	23:55:00	6:10:00	1065	1435		
01/01/2016 17:50	02/01/2016 04:40	Air France	Air France	Air France	O. R. Tambo International	-26.135	28.242	PARIS CHARLES DE GAULLE APT	49.005	2.555	388	17:50:00	28:40:00	10:50:00	1070	1720		
01/01/2016 17:50	01/01/2016 20:45	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	MUMBAI	19.091	72.86725749	388	17:50:00	20:45:00	2:55:00	1070	1245		
01/01/2016 17:55	01/01/2016 23:05	Korean Air	Korean Air	Korean Air	BANGKOK SUVARNABHUMI INTERNATIONAL APT	13.692	100.75	SEOUL INCHEON INTERNATIONAL AIRPORT	37.467	126.45	388	17:55:00	23:05:00	5:10:00	1075	1385		
01/01/2016 18:00	02/01/2016 08:30	Asiana Airlines	Asiana Airlines	Asiana Airlines	NEW YORK J F KENNEDY INTERNATIONAL APT	40.641	-73.778	SEOUL INCHEON INTERNATIONAL AIRPORT	37.467	126.45	388	18:00:00	32:30:00	14:30:00	1080	1950		
01/01/2016 18:05	02/01/2016 05:10	British Airways	British Airways	British Airways	LONDON HEATHROW Airport	51.467	-0.45	O. R. Tambo International	-26.135	28.242	388	18:05:00	29:10:00	11:05:00	1085	1750		
01/01/2016 18:05	02/01/2016 01:00	Emirates Airline	Emirates Airline	Emirates Airline	BANGKOK SUVARNABHUMI INTERNATIONAL APT	13.692	100.75	DUBAI INTERNATIONAL	25.253	55.364	388	18:05:00	25:00:00	6:55:00	1085	1500		
01/01/2016 18:05	02/01/2016 08:15	Etihad Airways	Etihad Airways	Etihad Airways	 Abu Dhabi International Airport	24.446	54.646	SYDNEY - KINGSFORD SMITH Airport	-33.94	151.179	388	18:05:00	32:15:00	14:10:00	1085	1935		
01/01/2016 18:05	01/01/2016 23:30	Singapore Airlines	Singapore Airlines	Singapore Airlines	MUMBAI	19.091	72.86725749	SINGAPORE CHANGI APT	1.363	103.992	388	18:05:00	23:30:00	5:25:00	1085	1410		
01/01/2016 18:20	02/01/2016 05:25	British Airways	British Airways	British Airways	O. R. Tambo International	-26.135	28.242	LONDON HEATHROW Airport	51.467	-0.45	388	18:20:00	29:25:00	11:05:00	1100	1765		
01/01/2016 18:30	02/01/2016 06:20	British Airways	British Airways	British Airways	LONDON HEATHROW Airport	51.467	-0.45	HONG KONG INTERNATIONAL APT	22.296	113.897	388	18:30:00	30:20:00	11:50:00	1110	1820		
01/01/2016 18:35	02/01/2016 00:35	Emirates Airline	Emirates Airline	Emirates Airline	DUBAI INTERNATIONAL	25.253	55.364	BANGKOK SUVARNABHUMI INTERNATIONAL APT	13.692	100.75	388	18:35:00	24:35:00	6:00:00	1115	1475		
01/01/2016 18:40	02/01/2016 01:40	Qatar Airways	Qatar Airways	Qatar Airways	BANGKOK SUVARNABHUMI INTERNATIONAL APT	13.692	100.75	DOHA	25.269	51.613	388	18:40:00	25:40:00	7:00:00	1120	1540		
01/01/2016 19:00	02/01/2016 08:30	Asiana Airlines	Asiana Airlines	Asiana Airlines	Los Angeles International Airport	33.941	-118.409	SEOUL INCHEON INTERNATIONAL AIRPORT	37.467	126.45	388	19:00:00	32:30:00	13:30:00	1140	1950		
01/01/2016 19:00	02/01/2016 01:40	Emirates Airline	Emirates Airline	Emirates Airline	MAURITIUS	-20.431	57.68265668	DUBAI INTERNATIONAL	25.253	55.364	388	19:00:00	25:40:00	6:40:00	1140	1540		
01/01/2016 19:00	02/01/2016 09:20	Emirates Airline	Emirates Airline	Emirates Airline	SYDNEY - KINGSFORD SMITH Airport	-33.94	151.179	DUBAI INTERNATIONAL	25.253	55.364	388	19:00:00	33:20:00	14:20:00	1140	2000		
01/01/2016 19:00	02/01/2016 08:40	Korean Air	Korean Air	Korean Air	Los Angeles International Airport	33.941	-118.409	SEOUL INCHEON INTERNATIONAL AIRPORT	37.467	126.45	388	19:00:00	32:40:00	13:40:00	1140	1960		
01/01/2016 19:10	02/01/2016 00:20	Asiana Airlines	Asiana Airlines	Asiana Airlines	BANGKOK SUVARNABHUMI INTERNATIONAL APT	13.692	100.75	SEOUL INCHEON INTERNATIONAL AIRPORT	37.467	126.45	388	19:10:00	24:20:00	5:10:00	1150	1460		
01/01/2016 19:30	02/01/2016 02:10	Emirates Airline	Emirates Airline	Emirates Airline	FRANKFURT INTERNATIONAL Airport	50.036	8.57	DUBAI INTERNATIONAL	25.253	55.364	388	19:30:00	26:10:00	6:40:00	1170	1570		
01/01/2016 19:30	02/01/2016 08:15	Etihad Airways	Etihad Airways	Etihad Airways	NEW YORK J F KENNEDY INTERNATIONAL APT	40.641	-73.778	 Abu Dhabi International Airport	24.446	54.646	388	19:30:00	32:15:00	12:45:00	1170	1935		
01/01/2016 20:00	02/01/2016 06:55	Korean Air	Korean Air	Korean Air	PARIS CHARLES DE GAULLE APT	49.005	2.555	SEOUL INCHEON INTERNATIONAL AIRPORT	37.467	126.45	388	20:00:00	30:55:00	10:55:00	1200	1855		
01/01/2016 20:15	02/01/2016 03:00	Emirates Airline	Emirates Airline	Emirates Airline	LONDON HEATHROW Airport	51.467	-0.45	DUBAI INTERNATIONAL	25.253	55.364	388	20:15:00	27:00:00	6:45:00	1215	1620		
01/01/2016 20:25	02/01/2016 03:10	Emirates Airline	Emirates Airline	Emirates Airline	PARIS CHARLES DE GAULLE APT	49.005	2.555	DUBAI INTERNATIONAL	25.253	55.364	388	20:25:00	27:10:00	6:45:00	1225	1630		
01/01/2016 20:25	02/01/2016 03:10	Emirates Airline	Emirates Airline	Emirates Airline	LONDON  Gatwick Airport	51.15	-0.176	DUBAI INTERNATIONAL	25.253	55.364	388	20:25:00	27:10:00	6:45:00	1225	1630		
01/01/2016 20:30	02/01/2016 02:30	Emirates Airline	Emirates Airline	Emirates Airline	MUNICH INTERNATIONAL AIRPORT	48.35	11.783	DUBAI INTERNATIONAL	25.253	55.364	388	20:30:00	26:30:00	6:00:00	1230	1590		
01/01/2016 20:30	02/01/2016 03:45	Emirates Airline	Emirates Airline	Emirates Airline	 Manchester Airport	53.34	-2.295	DUBAI INTERNATIONAL	25.253	55.364	388	20:30:00	27:45:00	7:15:00	1230	1665		
01/01/2016 20:35	02/01/2016 03:35	Qantas	Qantas	Qantas	LONDON HEATHROW Airport	51.467	-0.45	DUBAI INTERNATIONAL	25.253	55.364	388	20:35:00	27:35:00	7:00:00	1235	1655		
01/01/2016 20:35	02/01/2016 03:00	Qatar Airways	Qatar Airways	Qatar Airways	PARIS CHARLES DE GAULLE APT	49.005	2.555	DOHA	25.269	51.613	388	20:35:00	27:00:00	6:25:00	1235	1620		
